ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key
83179,C11H15N3O3,primary,Cc1ccccc1CNC(=O)C(N)C(=O)NO,12,base,pKAH1,6.11,chembl,OVUGDIXUGOZMJR-UHFFFAOYSA-N
53404,C12H18N6O,tertiary,CN1CCc2c(c(NCCO)nc3[nH]nc(N)c23)C1,16,base,pKAH1,5.99,chembl,SNXKKJVCTIBBDN-UHFFFAOYSA-N
57656,C8H12N2O2,tertiary,C[C@H]1C(=O)NC(=O)[C@@H]2CCCN12,11,base,pKAH1,5.84,chembl,SGPBTXDNVJVGER-WDSKDSINSA-N
38241,C13H15N3O2,secondary,CC(=O)N1C(=O)C2(NCC(C)N2)c2ccccc21,11,base,pKAH1,5.85,chembl,PDCMRGQONHSVDW-UHFFFAOYSA-N
41189,C13H24N2O3,tertiary,CCCNC(=O)CC1C(=O)OC(C)(C)CN1CC,15,base,pKAH1,6.25,chembl,DHCLDPGPQIWJDK-UHFFFAOYSA-N
45999,C8H15N5O,tertiary,CN1CCN(C)C(c2nc(N)no2)C1,1,base,pKAH1,6.74,chembl,IGQMROXAHLRRFS-UHFFFAOYSA-N
118649,C10H13NO5,secondary,O=C1OC2CC3(C(=O)O)CC1NC(C3)C2O,11,base,pKAH1,6.02,chembl,ZDDWVULVOBYEDE-UHFFFAOYSA-N
56308,C13H15N3O2,tertiary,CCN1CCc2ccc3nc(O)c(O)nc3c2C1,2,base,pKAH1,6.81,chembl,LTYPUAYPCJMPED-UHFFFAOYSA-N
17002,C9H9N,secondary,c1ccc2c(c1)CC1NC21,8,base,pKAH1,6.17,chembl,BNYPOPWTWLUFEG-UHFFFAOYSA-N
9803,C13H14N2O3,secondary,COC(=O)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12,8,base,pKAH1,6.41,chembl,WBRZAMFFUKWSQR-ZWNOBZJWSA-N
34538,C9H11NO2,primary,COC(=O)C(N)c1ccccc1,5,base,pKAH1,6.49,chembl,BHFLUDRTVIDDOR-UHFFFAOYSA-N
93638,C9H17NO,tertiary,CC1CN1CC(O)CC1CC1,3,base,pKAH1,6.5,chembl,AOCXIPTYJYSCKJ-UHFFFAOYSA-N
107364,C9H19NO2,tertiary,CC(C)(C)OOCN1CCCC1,7,base,pKAH1,6.22,chembl,CNJTUGODXHERGS-UHFFFAOYSA-N
5180,C13H14N4O4,tertiary,CCN1CCc2c([N+](=O)[O-])cc3nc(O)c(O)nc3c2C1,2,base,pKAH1,5.97,chembl,DWEFIBGLGPTBOX-UHFFFAOYSA-N
57147,C13H17N3O2,tertiary,CC1Cn2c(O)nc3cccc(c32)CN1CCO,14,base,pKAH1,6.68,chembl,CYAOZECYIGUAMM-UHFFFAOYSA-N
11842,C11H16N6O,tertiary,Nc1n[nH]c(N2CCN(Cc3ccco3)CC2)n1,17,base,pKAH1,6.67,chembl,BJUVFLQIYDOCNY-UHFFFAOYSA-N
69941,C12H19N3O6,primary,C=C1CCOC2([C@@H](O)[C@@](C)(O)CO)NC(=O)[C@@]1(N)NC2=O,17,base,pKAH1,6.09,chembl,OFARQSNXORSFSF-QVOMMFOJSA-N
34906,C4H9NO3,primary,COC(=O)[C@@H](N)CO,5,base,pKAH1,6.82,chembl,ANSUDRATXSJBLY-VKHMYHEASA-N
37157,C8H16N2O3,tertiary,O=C(CO)N1CCN(CCO)CC1,7,base,pKAH1,6.74,chembl,MLGKBQAGZVEOFZ-UHFFFAOYSA-N
2403,C11H19N3O6,tertiary,CC1([N+](=O)[O-])CN(CCC(=O)O)CN(CCC(=O)O)C1,13,base,pKAH1,6.11,chembl,AIRYKEFKMDRQJJ-UHFFFAOYSA-N
29170,C11H16N6O2,secondary,COC(=O)CNCCCn1cnc2c(N)ncnc21,5,base,pKAH1,6.57,chembl,WHKFXHWNGFEEKH-UHFFFAOYSA-N
55352,C13H18N4O3,tertiary,O=[N+]([O-])c1nccn1CC(O)CN1C2C3CCC(C3)C21,12,base,pKAH1,6.24,chembl,RJNNQBPRUXIJEV-UHFFFAOYSA-N
63951,C10H14N2O2,tertiary,Oc1cccnc1CN1CCOCC1,8,base,pKAH1,6.55,chembl,PEWUSTTWOZGBLR-UHFFFAOYSA-N
99731,C10H11N3O2,primary,CN1C(=O)C(N)NC(=O)c2ccccc21,5,base,pKAH1,6.16,chembl,XSAZSGBNXVRZGK-UHFFFAOYSA-N
33260,C13H20N4O3,tertiary,CC1CCCC2C1N2CC(O)Cn1ccnc1[N+](=O)[O-],7,base,pKAH1,6.56,chembl,ONCXOYCOJOXWTN-UHFFFAOYSA-N
64722,C7H13NO2,secondary,COC(=O)C1CCCCN1,9,base,pKAH1,6.53,chembl,CXQTTWVBUDFUNO-UHFFFAOYSA-N
101894,C11H15NO4,secondary,OCC1(CO)COC(c2ccc(O)cc2)N1,15,base,pKAH1,6.74,chembl,AERFHTUXSQUGAM-UHFFFAOYSA-N
63523,C11H11N3O,primary,N#CCCC(N)c1nc2ccccc2o1,5,base,pKAH1,6.65,chembl,RLLBVDHYVYZTLN-UHFFFAOYSA-N
13153,C12H14N2,tertiary,CN1CCc2c([nH]c3ccccc23)C1,1,base,pKAH1,6.63,chembl,JOFKCNJIUXPJAC-UHFFFAOYSA-N
6045,C11H18N4O4,tertiary,Cc1ncc([N+](=O)[O-])n1CC(O)CN1CCOCC1,13,base,pKAH1,6.47,chembl,GAZGHCHCYRSPIV-UHFFFAOYSA-N
15029,C13H14N2O2,primary,NC(C(=O)NCc1ccccc1)c1ccco1,0,base,pKAH1,6.2,chembl,KKFNHTJZTJUEJN-UHFFFAOYSA-N
10969,C12H21NO6,primary,CCOC(=O)CC(N)(CC(=O)OCC)C(=O)OCC,7,base,pKAH1,5.86,chembl,OUTCCXFGNSXCFR-UHFFFAOYSA-N
19892,C11H16N8,tertiary,Nc1nc(N)c2nc(CN3CCCCC3)nnc2n1,9,base,pKAH1,6.7,chembl,KHTKOASOSWSGJF-UHFFFAOYSA-N
126172,C9H14N4O3,tertiary,O=[N+]([O-])c1cncn1CCN1CCOCC1,10,base,pKAH1,6.05,chembl,MDJFHRLTPRPZLY-UHFFFAOYSA-N
55786,C4H8N2O2,secondary,O=C1CCNCN1O,6,base,pKAH1,6.35,chembl,BTUSUPRZCRZVIY-UHFFFAOYSA-N
73665,C12H18N6O,tertiary,Cc1cc(NCCN2CCOCC2)c2nncn2n1,18,base,pKAH1,6.35,chembl,UWHYWQKATRWHNN-UHFFFAOYSA-N
27559,C12H18N2O4,tertiary,O=C1[C@H]2COC[C@H]2C(=O)N1CCN1CCOCC1,12,base,pKAH1,6.13,chembl,BIIZTVZRHVFZLO-AOOOYVTPSA-N
60307,C12H20N4O3,tertiary,CCC(CN1CCNC(=O)C1)N1CC(=O)NC(=O)C1,11,base,pKAH1,5.92,chembl,IHOKLIYBAGXFBC-UHFFFAOYSA-N
91653,C12H20N4O3,tertiary,COc1n[nH]cc1C(=O)N1CCN(CC(C)O)CC1,12,base,pKAH1,6.76,chembl,KNAMAMVCBBLFPA-UHFFFAOYSA-N
37193,C12H20N4O3,tertiary,CC(C(C)N1CC(=O)NC(=O)C1)N1CCNC(=O)C1,4,base,pKAH1,5.97,chembl,DARNFXCXELGQKU-UHFFFAOYSA-N
18637,C13H15NO2,tertiary,C#C[C@H]1c2cc(O)c(OC)cc2CCN1C,14,base,pKAH1,6.56,chembl,JQQBLCREULHWLC-NSHDSACASA-N
47449,C11H21NO6,tertiary,COC(=O)C(C)N1C[C@@H](CO)O[C@H](OC)[C@H](O)C1,6,base,pKAH1,5.86,chembl,UPHOEQABNBVLLL-GCLMCXFESA-N
64044,C8H13N3O4,primary,C[C@H](N)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,2,base,pKAH1,6.67,chembl,UGWQYRFICLHSNX-WHFBIAKZSA-N
37886,C13H14N2O2,secondary,O=C1C2CCC(N2)C(=O)N1Cc1ccccc1,6,base,pKAH1,6.3,chembl,NTNUTDMPEVEYBJ-UHFFFAOYSA-N
62582,C13H20N4O3,primary,CN(CCCNC(=O)C(N)C(=O)NO)c1ccccc1,9,base,pKAH1,6.2,chembl,JFXBNWLVOLGYFV-UHFFFAOYSA-N
10359,C12H15NO3,tertiary,c1cc2c(cc1CN1CCOCC1)OCO2,7,base,pKAH1,6.09,chembl,LMMHUMUYOHSTKY-UHFFFAOYSA-N
118400,C11H18N2O4,primary,CCOC(=O)C(N)Cc1c(OCC)noc1C,6,base,pKAH1,6.66,chembl,IZOAXVQAWZRCGX-UHFFFAOYSA-N
85293,C6H11N7O,primary,Nc1cnc(C(=O)NC(N)N)c(N)n1,0,base,pKAH1,6.42,chembl,KBQGFKKZNPZDKQ-UHFFFAOYSA-N
76579,C12H14N2O,secondary,O=C1NCCN[C@]12C[C@@H]2c1ccccc1,5,base,pKAH1,6.55,chembl,LVXPDEKXSOOWLC-PWSUYJOCSA-N
319,C13H17N7O2,tertiary,Nc1n[nH]c(N2CCN(Cc3ccccc3[N+](=O)[O-])CC2)n1,0,base,pKAH1,6.45,chembl,RVIGRNPOSDKUJO-UHFFFAOYSA-N
99624,C10H15N3O,tertiary,CCN1CCC=C(/C(C#N)=N/OC)C1,2,base,pKAH1,7.4,chembl,UXBZPJBFFQFAKH-ZRDIBKRKSA-N
50345,C10H17N5,tertiary,CCCn1nnc(C2=CCCN(C)C2)n1,11,base,pKAH1,7.43,chembl,ZUOJITGNHKHJJI-UHFFFAOYSA-N
35832,C5H10N2,tertiary,CN(C)CCC#N,1,base,pKAH1,6.92,chembl,MTPJEFOSTIKRSS-UHFFFAOYSA-N
111863,C12H18N4O4,tertiary,CN(Cc1c[nH]c2c(=O)[nH]cnc12)[C@H](CO)[C@H](O)CO,1,base,pKAH1,7.17,chembl,UTXNRTSNKAQMHC-RKDXNWHRSA-N
104445,C10H16N4,tertiary,C#CCN(C)CCc1cn(CC)nn1,3,base,pKAH1,7.73,chembl,QFBOZTOFWRKCSY-UHFFFAOYSA-N
26290,C9H14N4,tertiary,CN1CCC=C(c2cnn(C)n2)C1,1,base,pKAH1,7.58,chembl,BOOLVSGWJUFBES-UHFFFAOYSA-N
21718,C13H19N7,tertiary,Cc1cc(Nc2ccnc(N3CCN(C)CC3)n2)n[nH]1,13,base,pKAH1,7.25,chembl,JNQXFZGWOPSURE-UHFFFAOYSA-N
34635,C2H6N2O2,primary,NCC(=O)NO,0,base,pKAH1,7.68,chembl,VDBCTDQYMZSQFQ-UHFFFAOYSA-N
7715,C12H21N3O2,tertiary,CCCCNc1c(NCCN(C)C)c(=O)c1=O,10,base,pKAH1,7.41,chembl,WJRVPSWFZNKKCU-UHFFFAOYSA-N
115830,C7H13N3O2,secondary,NC(=O)[C@@H]1CCC[C@@H](C(N)=O)N1,11,base,pKAH1,7.42,chembl,LOVQGUOGVLKMQT-WHFBIAKZSA-N
62500,C13H16N4O,tertiary,CN1CCN(C(=O)c2cc3cccnc3[nH]2)CC1,1,base,pKAH1,6.83,chembl,MKMUUKGWFRDCJE-UHFFFAOYSA-N
6208,C13H18N4,tertiary,CN1CCN(c2nc3ccccc3n2C)CC1,1,base,pKAH1,7.65,chembl,KYHFKHHSWWARSJ-UHFFFAOYSA-N
21948,C10H18N6,tertiary,CNc1cc(N2CCN(C)CC2)nc(N)n1,15,base,pKAH1,7.63,chembl,ZZGIYIUKTWQYCW-UHFFFAOYSA-N
125957,C12H16N4O3,tertiary,[3H]C(O)[C@H]1CN(Cc2c[nH]c3c(=O)[nH]cnc23)C[C@@H]1O,5,base,pKAH1,7.47,chembl,AFNHHLILYQEHKK-HJLUAEJWSA-N
63188,C9H19NO2,primary,CC(C)[C@H](N)C(=O)OC(C)(C)C,4,base,pKAH1,7.48,chembl,RJBVJBGFJIHJSZ-ZETCQYMHSA-N
57727,C8H18N2O2,tertiary,OCCN1CCN(CCO)CC1,3,base,pKAH1,7.76,chembl,VARKIGWTYBUWNT-UHFFFAOYSA-N
3462,C12H18N2O,tertiary,CC1CCC(=O)N1CC#CCN1CCC1,11,base,pKAH1,7.25,chembl,RMHKTTNQONQQRB-UHFFFAOYSA-N
48347,C12H14N2O2,tertiary,O=C1Nc2ccccc2CN2C[C@@H](O)C[C@@H]12,10,base,pKAH1,7.67,chembl,GZOSPHLJCQKNFU-ONGXEEELSA-N
87764,C11H15N3O,tertiary,COc1nccnc1C1=CCCN(C)C1,12,base,pKAH1,7.32,chembl,YWJMWMMNEQFTQG-UHFFFAOYSA-N
98845,C12H18N2O4,secondary,CCNC(=O)c1cc(C2NCC(O)C2O)oc1C,9,base,pKAH1,7.68,chembl,GCYDGJRKTRAQRC-UHFFFAOYSA-N
116370,C10H21N3O,tertiary,CCN(CC)C(=O)N1CCN(C)CC1,10,base,pKAH1,6.9,chembl,RCKMWOKWVGPNJF-UHFFFAOYSA-N
10396,C6H8N2O4,primary,NC(Cc1conc1O)C(=O)O,0,base,pKAH1,7.56,chembl,ZKLGQYGPVBFAQQ-UHFFFAOYSA-N
82228,C10H9N3O3,primary,N#Cc1ccc(NC(=O)C(N)C(=O)O)cc1,10,base,pKAH1,7.54,chembl,JPAFGBXQFZOCQZ-UHFFFAOYSA-N
34990,C11H15NO2,tertiary,COc1cc2c(cc1O)CN(C)CC2,10,base,pKAH1,7.39,chembl,FELOSQQXIHRUSH-UHFFFAOYSA-N
80139,C10H13N3O3,primary,NCC(=O)NNC(=O)OCc1ccccc1,0,base,pKAH1,7.69,chembl,KGIOXEWPWAEXJJ-UHFFFAOYSA-N
2756,C13H19NO2,tertiary,CCCN1CCOC(c2ccc(O)cc2)C1,3,base,pKAH1,7.41,chembl,IZHCCKWRFAIIPH-UHFFFAOYSA-N
23126,C12H18N4O4,tertiary,CN(CCN(C)C1CC(=O)NC1=O)C1CC(=O)NC1=O,1,base,pKAH1,6.93,chembl,RNDOWHNKDORXAG-UHFFFAOYSA-N
51641,C11H17N5O,tertiary,N=C(NCCN1CCOCC1)c1cnccn1,5,base,pKAH1,7.06,chembl,QXXXJFXGKSISRD-UHFFFAOYSA-N
123845,C10H14N6O3,secondary,Cc1nonc1CNCCn1c([N+](=O)[O-])cnc1C,7,base,pKAH1,6.86,chembl,FRTKPVDPKGCCNE-UHFFFAOYSA-N
6307,C13H16N2O,secondary,Cc1cccc2c1C(=O)N1CCNC[C@H]1C2,12,base,pKAH1,7.61,chembl,MAFYWOPXNIVLKX-LLVKDONJSA-N
65450,C12H21N5,tertiary,CCCCCn1nnc(C2=CCCN(C)C2)n1,13,base,pKAH1,7.43,chembl,KXPXMBDYMQHOPI-UHFFFAOYSA-N
9335,C9H14N4O4,primary,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2N)c(=O)n1,13,base,pKAH1,7.34,chembl,FECRKKQKJNKYNF-PXBUCIJWSA-N
68000,C12H18N4O3,tertiary,O=c1[nH]cnc2c(CN(CCO)CCCO)c[nH]c12,8,base,pKAH1,7.58,chembl,BOASYGQRDPROHE-UHFFFAOYSA-N
15068,C12H16N2O,tertiary,C#C/C(C)=C\CO/N=C1\CN2CCC1C2,10,base,pKAH1,7.14,chembl,GUIAADODPXLDMB-FCHMPZTMSA-N
98389,C11H19N3O2,tertiary,CC1CC(=O)N(CN2CCN(C)CC2)C1=O,10,base,pKAH1,7.41,chembl,PGMWMVLCZHIRGS-UHFFFAOYSA-N
77428,C13H19NO2,tertiary,CCCN1CCO[C@@H](c2cccc(O)c2)C1,3,base,pKAH1,7.13,chembl,WYEGTIGJSHGEID-CYBMUJFWSA-N
33151,C7H13N5O3,primary,NC(=O)C[C@H](N)c1nc([C@@H](N)CO)no1,5,base,pKAH1,7.03,chembl,GBRIVGUQMYWVTC-IMJSIDKUSA-N
5061,C3H8N2O3,primary,NC(CO)C(=O)NO,0,base,pKAH1,7.43,chembl,LELJBJGDDGUFRP-UHFFFAOYSA-N
15582,C6H8N2O2,secondary,Oc1noc2c1CNCC2,7,base,pKAH1,7.58,chembl,SXXLKZCNJHJYFL-UHFFFAOYSA-N
117012,C11H14N2O4,primary,NC(CC1=CCCCc2c(O)noc21)C(=O)O,0,base,pKAH1,7.67,chembl,GXLUJVZFSFRNAN-UHFFFAOYSA-N
56003,C7H15NO5,secondary,OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O,3,base,pKAH1,7.6,chembl,CLVUFWXGNIFGNC-YGDHRDKVSA-N
3990,C13H18N2O,tertiary,CN1CCN(CC(=O)c2ccccc2)CC1,1,base,pKAH1,6.84,chembl,LJTXXCLPBZQLHW-UHFFFAOYSA-N
73051,C12H13N3,secondary,c1ccc(CNCc2ccccn2)nc1,5,base,pKAH1,6.95,chembl,KXZQYLBVMZGIKC-UHFFFAOYSA-N
71022,C7H15NO5,secondary,OC[C@@H]1N[C@@H](CO)[C@H](O)C(O)[C@H]1O,3,base,pKAH1,7.6,chembl,CLVUFWXGNIFGNC-BXKVDMCESA-N
14114,C11H15N3O5,tertiary,Cc1nc(C2=CCCN(C)C2)no1.O=C(O)C(=O)O,8,base,pKAH1,7.18,chembl,JBOZFHFWINQIRY-UHFFFAOYSA-N
122958,C12H17NO,tertiary,C[C@H]1[C@H](c2ccccc2)OCCN1C,12,base,pKAH1,7.28,chembl,MFOCDFTXLCYLKU-CMPLNLGQSA-N
28977,C11H15NO2,tertiary,COc1ccc2c(c1)[C@@H](O)CN(C)C2,11,base,pKAH1,7.49,chembl,JLHBDDQSPYGBFO-NSHDSACASA-N
11947,C9H15N5,tertiary,CN1CCN(c2ccnc(N)n2)CC1,1,base,pKAH1,7.65,chembl,XEKHYAPKOUIALX-UHFFFAOYSA-N
83790,C8H13N3O3,primary,CC(C)c1cnn(O)c1C(N)C(=O)O,10,base,pKAH1,7.38,chembl,UELRFOCHEGTRDT-UHFFFAOYSA-N
73175,C13H21N3O6,primary,CCC[C@H](NC(=O)[C@@H](N)CNC(=O)/C=C/C(=O)OC)C(=O)O,8,base,pKAH1,7.42,chembl,KQMMELKFURFKHE-MUNZNRDXSA-N
110674,C11H16N2O3,primary,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NO,11,base,pKAH1,7.61,chembl,QXYGYDNLIPZCFY-JTQLQIEISA-N
115223,C10H16N6O3,primary,CC(N)C(=O)OCC1CNc2nc(N)nc(O)c2N1,13,base,pKAH1,7.34,chembl,AECPLDIAUVDACN-UHFFFAOYSA-N
24849,C7H14N2O2,secondary,CCOC(=O)N1CCNCC1,8,base,pKAH1,7.81,chembl,LNOQURRKNJKKBU-UHFFFAOYSA-N
30731,C13H11N3O,primary,NCc1nc(-c2ccco2)c2ccccc2n1,0,base,pKAH1,7.51,chembl,SERTXORUCWKBJY-UHFFFAOYSA-N
44733,C12H14N2O2,tertiary,CN1CC2ON=C(c3ccc(O)cc3)C2C1,1,base,pKAH1,7.49,chembl,KFBAEGLCRCONKM-UHFFFAOYSA-N
55791,C10H16N2O4,primary,CC(C)(C)c1onc(O)c1C[C@H](N)C(=O)O,12,base,pKAH1,7.73,chembl,PIXJURSCCVBKRF-LURJTMIESA-N
12523,C7H15NO5,secondary,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,3,base,pKAH1,7.6,chembl,CLVUFWXGNIFGNC-BNWJMWRWSA-N
77006,C12H17N3O6,tertiary,COCc1noc(C2=CCCN(C)C2)n1.O=C(O)C(=O)O,11,base,pKAH1,7.57,chembl,KQMDQYICQZFAQS-UHFFFAOYSA-N
73387,C12H20N6,tertiary,CC(C)=Cc1nc(N)nc(N2CCN(C)CC2)n1,13,base,pKAH1,7.22,chembl,SJYYBLLDALREIY-UHFFFAOYSA-N
6587,C11H16N4O4,secondary,O=c1[nH]cnc2c(CNC(CO)(CO)CO)c[nH]c12,8,base,pKAH1,7.35,chembl,UJESFEKRDYMZED-UHFFFAOYSA-N
26190,C12H16N2O2,tertiary,CC(=O)O[C@H]1C[C@@H](c2cccnc2)N(C)C1,13,base,pKAH1,7.36,chembl,UILXGIGHUIZXMK-RYUDHWBXSA-N
23243,C13H20N4O,tertiary,CCCN1CCO[C@@H]2Cc3nc(N)ncc3C[C@H]21,3,base,pKAH1,7.39,chembl,XXVHAKALTQFIFI-VXGBXAGGSA-N
84636,C12H17N7,tertiary,CN1CCN(c2cc(-c3cn[nH]c3)nc(N)n2)CC1,1,base,pKAH1,7.55,chembl,VFVAYAJYQHUFEX-UHFFFAOYSA-N
15938,C12H21N5,tertiary,CCCCNc1nc(N)nc2c1CN(C)CC2,13,base,pKAH1,6.93,chembl,WQXDGXIFONOSOZ-UHFFFAOYSA-N
26929,C8H17NO2,primary,CC[C@H](N)C(=O)OC(C)(C)C,3,base,pKAH1,7.41,chembl,UZHNWSLHLJLEAZ-LURJTMIESA-N
47825,C13H16N2O3,tertiary,COC(=O)C1=CC(O)CN(Cc2ccccn2)C1,9,base,pKAH1,6.84,chembl,TZUKBKZVHYDLPA-UHFFFAOYSA-N
5610,C13H22N6O,tertiary,CN1CCN(c2cc(N3CCOCC3)nc(N)n2)CC1,17,base,pKAH1,7.45,chembl,GSDRMHBYGSMULI-UHFFFAOYSA-N
102582,C12H21NO3,tertiary,CC(=O)OC1CCCCC1N1CCOCC1,10,base,pKAH1,7.25,chembl,JAKGGEPYIBFOKO-UHFFFAOYSA-N
58447,C12H18N2O2,primary,CCOCC(N)C(=O)NCc1ccccc1,5,base,pKAH1,7.74,chembl,QTVRDCQVKXVLMX-UHFFFAOYSA-N
62002,C13H18N2O4,primary,C[C@H](NC(=O)[C@@H](N)COCc1ccccc1)C(=O)O,6,base,pKAH1,7.74,chembl,HAPBSWYZBIDWOY-ONGXEEELSA-N
88776,C9H13N3O,tertiary,CO/N=C(\C#N)[C@H]1CN2CCC1C2,2,base,pKAH1,7.57,chembl,COFRKLYXCWVCKM-UHFGSYKHSA-N
71254,C13H16N4O2,tertiary,O=C1c2nccnc2C(=O)N1CCN1CCCCC1,13,base,pKAH1,7.78,chembl,KMWJBDUSNTWJQT-UHFFFAOYSA-N
69261,C7H13NO4,tertiary,O[C@@H]1[C@H](O)[C@H]2[C@@H](O)CN2C[C@H]1O,8,base,pKAH1,6.94,chembl,OTISSNYDSWSYDR-CXNFULCWSA-N
33774,C12H16N2O2,tertiary,O=C(c1ccco1)N1CCN2CCC1CC2,10,base,pKAH1,7.61,chembl,QAQZGYOOSFWULK-UHFFFAOYSA-N
75577,C11H12N2O2,tertiary,C#CCN(C)Cc1cccc([N+](=O)[O-])c1,3,base,pKAH1,7.21,chembl,MAOJREHWQKOLKO-UHFFFAOYSA-N
46471,C4H9N3,secondary,C1NC2CNC1N2,6,base,pKAH1,6.97,chembl,ADTOVHJRTOIPHI-UHFFFAOYSA-N
7760,C11H15NO3,primary,CCOC(=O)[C@@H](N)Cc1ccc(O)cc1,6,base,pKAH1,6.99,chembl,SBBWEQLNKVHYCX-JTQLQIEISA-N
72969,C13H17NO2,tertiary,C#CCN(C)Cc1ccc(OC)cc1OC,3,base,pKAH1,7.08,chembl,GFQODTQZWPFXFT-UHFFFAOYSA-N
21043,C11H14N4O2,tertiary,O=c1[nH]cnc2c(CN3CC(CO)C3)c[nH]c12,8,base,pKAH1,6.89,chembl,FADVRXOASKIWLY-UHFFFAOYSA-N
116501,C11H22N2O4,primary,CO[C@H](C)[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O,5,base,pKAH1,7.81,chembl,HDHKAFUXYFOXQG-VGMNWLOBSA-N
28186,C10H15N3O,tertiary,Cc1nc(C2CN3CCC2CC3)no1,6,base,pKAH1,7.71,chembl,MIFVZIQXKGJTLI-UHFFFAOYSA-N
53314,C6H9N3O3,primary,Cc1cnn(O)c1[C@H](N)C(=O)O,8,base,pKAH1,7.41,chembl,XRDYJERHOMOCBP-BYPYZUCNSA-N
52269,C11H13NO2,secondary,O=C(O)[C@@H](Cc1ccccc1)[C@@H]1CN1,13,base,pKAH1,7.6,chembl,DYSKIYNLUZTAPM-UWVGGRQHSA-N
25613,C12H19N3O2,tertiary,CCCCOc1nonc1C1=CCCN(C)C1,14,base,pKAH1,6.91,chembl,XNFKAONAVGFTDA-UHFFFAOYSA-N
64817,C8H13N3O3,primary,CCCc1cnn(O)c1C(N)C(=O)O,10,base,pKAH1,7.39,chembl,SSPXLOGHCJIQFQ-UHFFFAOYSA-N
67942,C13H17N3O3,tertiary,CN1CCN(c2ccc(O)c3c2OCC(=O)N3)CC1,1,base,pKAH1,7.38,chembl,MZFAZCYLMYZDDU-UHFFFAOYSA-N
81049,C12H13N3O3,tertiary,CN1CC2ON=C(c3ccc([N+](=O)[O-])cc3)C2C1,1,base,pKAH1,7.22,chembl,PRWWOGQHZCSEBR-UHFFFAOYSA-N
74642,C12H13N3O4,primary,Cc1cccc(-c2onc(O)c2CC(N)C(=O)O)n1,14,base,pKAH1,7.37,chembl,CTTRPAKGWMSJEI-UHFFFAOYSA-N
8038,C11H23NO2,primary,CCCCCCCCC(N)C(=O)OC,9,base,pKAH1,7.4,chembl,MCUKSQZXVSZPAW-UHFFFAOYSA-N
65765,C11H14N2O,tertiary,Cc1cc(/C=C2/CN3CCC2C3)on1,7,base,pKAH1,7.32,chembl,LNIKTCCVSHMIFS-YHYXMXQVSA-N
43739,C13H17NO4,secondary,Oc1ccc(CNC2C=CC(O)C(O)C2O)cc1,6,base,pKAH1,7.56,chembl,KQZGMQWFCALWMZ-UHFFFAOYSA-N
