ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key
94938,C10H15N3O6,primary,COC(=O)/C=C/C(=O)NC[C@@H](N)C(=O)NCC(=O)O,11,base,pKAH1,7.42,chembl,QXZIXAVMTMOACI-YRFDSLTASA-N
55325,C13H23N3O3,tertiary,O=C(CN1CCCC1=O)NCCCN1CCOCC1,13,base,pKAH1,7.0,chembl,UHNRQCLEIKOWCY-UHFFFAOYSA-N
86522,C13H22N6O,tertiary,CCCNNC(=O)c1cnc(N2CCN(C)CC2)nc1,14,base,pKAH1,7.15,chembl,BDJOGKDUEGBNPC-UHFFFAOYSA-N
28609,C11H14N2O4,secondary,C[C@@H](NCc1cccc(C(=O)O)c1)C(=O)NO,2,base,pKAH1,7.47,chembl,NYCYTEPMVYIQIM-SSDOTTSWSA-N
64932,C4H6N2O2,primary,N#CC[C@H](N)C(=O)O,4,base,pKAH1,7.23,chembl,BXRLWGXPSRYJDZ-VKHMYHEASA-N
85344,C13H14N2O,tertiary,CN1CCc2[nH]c3ccccc3c(=O)c2C1,1,base,pKAH1,7.46,chembl,QPWFNRDFTXBFCB-UHFFFAOYSA-N
6454,C12H18N2O2,tertiary,CCOc1oc(C2=CCCN(C)C2)nc1C,10,base,pKAH1,7.51,chembl,YKCHWWXGPFOIDE-UHFFFAOYSA-N
59655,C10H15NO3,tertiary,CC(=O)OC1CC2CC(=O)CC1N2C,12,base,pKAH1,7.42,chembl,KGAJUIASUVGIAG-UHFFFAOYSA-N
4201,C4H10N2O3,primary,CC(O)C(N)C(=O)NO,4,base,pKAH1,7.49,chembl,GDHYTCIGBOOCDX-UHFFFAOYSA-N
83173,C10H15N3O,secondary,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1,13,base,pKAH1,8.13,chembl,UXRVFSIWSWPXSI-IONNQARKSA-N
57177,C8H10N2,secondary,C#CCNCc1ccc[nH]1,3,base,pKAH1,8.1,chembl,KRAVBWUZLLIIPH-UHFFFAOYSA-N
13656,C11H23NO4,tertiary,CCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,5,base,pKAH1,8.47,chembl,HCZQIIVHWYFIPW-LMLFDSFASA-N
16557,C12H17NO4,secondary,COc1cccc([C@@]2(CO)NC[C@H](O)[C@H]2O)c1,10,base,pKAH1,8.38,chembl,BPGFCZZNEXHQIZ-QJPTWQEYSA-N
2737,C7H14N2O2,primary,N[C@@H](CO)C(=O)N1CCCC1,0,base,pKAH1,7.84,chembl,FTQXPRXTLOMHLO-LURJTMIESA-N
71691,C11H18N2O,tertiary,CCCc1cc([C@H]2CCCN2C)on1,10,base,pKAH1,7.91,chembl,UBZWBZVKCYZDPE-SNVBAGLBSA-N
34682,C13H17NO3,tertiary,CN1CCC[C@H]1[C@H]1COc2c(O)cccc2O1,1,base,pKAH1,8.4,chembl,HEOLZYAUVLBZIB-JOYOIKCWSA-N
77439,C10H14N4,tertiary,Cc1nncc([C@H]2CN3CC[C@H]2C3)n1,8,base,pKAH1,8.78,chembl,OVEOYVODAWBPAY-IUCAKERBSA-N
4523,C13H14N2O,secondary,c1cc2c3c(c[nH]c3c1)C[C@H]1NCCO[C@H]21,11,base,pKAH1,8.34,chembl,VHGCBDMLWAGBAP-DGCLKSJQSA-N
110506,C10H15NO4,secondary,Cc1oc(C2NCC(O)C2O)cc1CO,5,base,pKAH1,8.1,chembl,XVJUIKJDTLWLBB-UHFFFAOYSA-N
99005,C8H18N4,secondary,C1CN(N2CCNCC2)CCN1,11,base,pKAH1,8.67,chembl,HSXGVUKUWYPECQ-UHFFFAOYSA-N
7600,C6H12N2O4,primary,C[C@@H](O)[C@H](NC(=O)CN)C(=O)O,8,base,pKAH1,8.14,chembl,OLIFSFOFKGKIRH-WUJLRWPWSA-N
20988,C9H11NO3,primary,NCC1OCc2cc(O)c(O)cc21,0,base,pKAH1,8.72,chembl,GGNUGQIIDYTDSW-UHFFFAOYSA-N
31459,C12H19NO2,secondary,CC[C@H](CO)NCc1ccccc1OC,5,base,pKAH1,8.54,chembl,CYMCBJLCVNROQG-LLVKDONJSA-N
71049,C11H13N3O,secondary,c1ccc2oc(N3CCNCC3)nc2c1,6,base,pKAH1,8.61,chembl,HLKHIJZYKGDCJM-UHFFFAOYSA-N
78982,C10H16N2O2,tertiary,Cc1cc([C@@H]2C[C@H](CO)CN2C)on1,10,base,pKAH1,7.89,chembl,AZBOTYZVVSPOGY-IUCAKERBSA-N
66542,C10H15NO,tertiary,CC(=O)/C=C1\CN2CCC1CC2,6,base,pKAH1,7.82,chembl,XVFBZAKFUWQJMY-UXBLZVDNSA-N
91082,C10H16N2O,tertiary,CC#CCON=C1CCN(C)CC1,9,base,pKAH1,8.36,chembl,ZQWBVNCSJFHHQR-UHFFFAOYSA-N
13890,C10H20N2O3,primary,CCC[C@H](NC(=O)[C@@H](N)CCC)C(=O)O,8,base,pKAH1,8.44,chembl,GXIUBDXQTKVCGU-YUMQZZPRSA-N
92151,C12H15N3O3,secondary,O=C1COc2c(N3CCNCC3)ccc(O)c2N1,9,base,pKAH1,8.77,chembl,DXAXPAZZEGLINI-UHFFFAOYSA-N
74625,C9H18N4O2,primary,NCC(=O)N1CCCN(C(=O)CN)CC1,12,base,pKAH1,8.43,chembl,BEKYRSXGOFLCKM-UHFFFAOYSA-N
62421,C8H15N3O4,primary,C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(N)=O,2,base,pKAH1,8.09,chembl,NKUHWWPUOXOIIR-WHFBIAKZSA-N
87202,C9H9N3O4,secondary,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)CCNC2,14,base,pKAH1,8.04,chembl,QDZDEPKKIQMMSC-UHFFFAOYSA-N
66927,C6H13NO3,secondary,OC[C@@H]1CNC[C@@H](O)[C@H]1O,4,base,pKAH1,8.8,chembl,QPYJXFZUIJOGNX-JKUQZMGJSA-N
43740,C13H19N3,tertiary,Cc1cnc(C)c(C2CN3CCC2CC3)n1,9,base,pKAH1,8.23,chembl,HUYPKLAJCAWRKF-UHFFFAOYSA-N
82336,C13H22N2O,tertiary,CC(=O)N1C=C([C@H]2CCCCN2C)CCC1,11,base,pKAH1,8.72,chembl,SWGUPFWFYUMIGH-CYBMUJFWSA-N
44202,C12H21N3O,tertiary,CN(C)C(=O)N(C)CC#CCN1CCCC1,11,base,pKAH1,8.18,chembl,ZQYSCKVTZKCRBP-UHFFFAOYSA-N
14408,C13H19N3O,tertiary,CC(C)Oc1cncc([C@@H]2CN3CCC2C3)n1,11,base,pKAH1,8.73,chembl,LIUQBUHYUYSEQF-RRKGBCIJSA-N
51027,C9H18N2O,primary,CCC(N)C(=O)N1CCCCC1,3,base,pKAH1,8.44,chembl,ZCICKIPNYNVXMI-UHFFFAOYSA-N
54291,C13H17N5O,tertiary,c1cnc(NC2=NC[C@@]3(CN4CCC3CC4)O2)cn1,6,base,pKAH1,8.49,chembl,YKSCVNZMDCSLTN-ZDUSSCGKSA-N
4290,C8H13N3O,primary,C[C@H](N)C(=O)N1CCC[C@H]1C#N,2,base,pKAH1,8.38,chembl,WOTYLOGRWSPPGZ-BQBZGAKWSA-N
100674,C11H20N2O,primary,C=C1CCN(C(=O)C(N)C(C)CC)C1,8,base,pKAH1,8.5,chembl,LNJJYZGZCHETKY-UHFFFAOYSA-N
73209,C13H18N2O,tertiary,CN(C)CC1CC(Cc2ccccc2)=NO1,1,base,pKAH1,8.13,chembl,VGILBAJNZGSHHK-UHFFFAOYSA-N
9893,C11H20N2O,primary,CC[C@H](C)[C@H](N)C(=O)N1CC=CCC1,5,base,pKAH1,8.5,chembl,JQIKQYOPMLBMRB-UWVGGRQHSA-N
75232,C13H20N2O,tertiary,C[C@@H]1CC(=O)N(CC#CCN2CCCC2)C1,10,base,pKAH1,8.18,chembl,VMGDLEOEFRXHLI-GFCCVEGCSA-N
126925,C10H14N2,tertiary,CN1CCC[C@H]1c1cccnc1,1,base,pKAH1,8.58,chembl,SNICXCGAKADSCV-JTQLQIEISA-N
31937,C8H13NO4,tertiary,CN1[C@H](C(=O)O)CCC[C@H]1C(=O)O,1,base,pKAH1,8.18,chembl,RNUBJWUYDSOLNB-WDSKDSINSA-N
60485,C11H14N2O2,tertiary,CN1CCCC1c1ccc(C(=O)O)nc1,1,base,pKAH1,8.49,chembl,ZLAXYPFUZRJJEU-UHFFFAOYSA-N
21576,C8H15N3O4,primary,C[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)O,6,base,pKAH1,8.23,chembl,FAQVCWVVIYYWRR-WHFBIAKZSA-N
41248,C3H5N5O2,primary,NC(C(=O)O)c1nnn[nH]1,0,base,pKAH1,7.98,chembl,UKBRUIZWQZHXFL-UHFFFAOYSA-N
117737,C11H21NO6,secondary,CCOC(=O)CC[C@@H]1N[C@@H]([C@H](O)CO)[C@H](O)[C@H]1O,8,base,pKAH1,8.65,chembl,DANNJLBSVHIXCT-MXDNDHKRSA-N
87661,C10H11NO4,secondary,O=C(O)C1NCCc2cc(O)c(O)cc21,4,base,pKAH1,8.5,chembl,QEUZCMGJVDEESV-UHFFFAOYSA-N
16166,C13H20N2O,primary,CCC(C)C(N)C(=O)NCc1ccccc1,5,base,pKAH1,8.51,chembl,QCNUBIUWWWTVLZ-UHFFFAOYSA-N
31500,C11H21N3O2,primary,CC(=O)NCC[C@H](N)C(=O)N1CCCCC1,7,base,pKAH1,7.99,chembl,BYROUKQPEFFCAK-JTQLQIEISA-N
74721,C10H16N2O,tertiary,CCc1cc([C@@H]2CCCN2C)on1,9,base,pKAH1,7.91,chembl,PPTOVEPVLPTJKI-VIFPVBQESA-N
66843,C12H15N,tertiary,[2H]C1([2H])C=C(c2ccccc2)CCN1C,13,base,pKAH1,8.54,chembl,PLRACCBDVIHHLZ-KNXIQCGSSA-N
82651,C10H15NO,tertiary,CC(=O)C1=CCC2CCC1N2C,10,base,pKAH1,8.45,chembl,KQIRSQYBYQBMIG-UHFFFAOYSA-N
25083,C9H15NO2,tertiary,COC(=O)C1CN2CCC1CC2,6,base,pKAH1,8.73,chembl,RSOWDTALVBLZPE-UHFFFAOYSA-N
110341,C9H17NO6,secondary,O=C(O)CC[C@H]1N[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,6,base,pKAH1,8.41,chembl,KFIDFNNAPIOXSG-JKBCRHRPSA-N
19981,C11H14N2O3,primary,NCC(=O)N[C@H](Cc1ccccc1)C(=O)O,0,base,pKAH1,8.14,chembl,JBCLFWXMTIKCCB-SECBINFHSA-N
4081,C7H12N2O5,primary,C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)O,2,base,pKAH1,8.39,chembl,XAEWTDMGFGHWFK-IMJSIDKUSA-N
82291,C11H23NO4,tertiary,CCCCN1C[C@@H](CO)O[C@H](OC)[C@H](O)C1,4,base,pKAH1,8.56,chembl,BHTAHSAPKMHDLY-AXFHLTTASA-N
76975,C12H19N,tertiary,CN1CC12C1CC3CC(C1)CC2C3,1,base,pKAH1,8.54,chembl,UDPMPUCFFSBXKS-UHFFFAOYSA-N
17939,C11H24N2O,primary,CCCCCCNC(=O)[C@@H](N)C(C)C,10,base,pKAH1,8.51,chembl,GSUNHOFNKRMYSM-JTQLQIEISA-N
83701,C9H13N3O,tertiary,CN1CCC(Oc2cncnc2)C1,1,base,pKAH1,8.12,chembl,DIHFLFNEOOHLIQ-UHFFFAOYSA-N
68120,C10H18N2O,tertiary,C/C(=N\O)C(C)CC#CCN(C)C,10,base,pKAH1,8.34,chembl,ZCLFTHXOWJVSSU-ZHACJKMWSA-N
44144,C10H14N2O,primary,NCC(=O)NCCc1ccccc1,0,base,pKAH1,8.14,chembl,AOTLMPMRTWNYBN-UHFFFAOYSA-N
23650,C11H16N2,tertiary,CN1CCN(c2ccccc2)CC1,1,base,pKAH1,7.95,chembl,WQDDXVGJRSTLED-UHFFFAOYSA-N
61515,C13H15N3O2,secondary,O=c1ccc2c(N3CCNCC3)ccc(O)c2[nH]1,9,base,pKAH1,8.78,chembl,DFNHNBPKUMLYOZ-UHFFFAOYSA-N
85656,C13H18N2O5,primary,N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)Cc1ccc(O)cc1,0,base,pKAH1,8.48,chembl,BGSRDSPUJZPKRM-KOLCDFICSA-N
46853,C12H16N2O2,tertiary,CN1CCC[C@H]1[C@@H]1COc2ccncc2O1,1,base,pKAH1,8.21,chembl,DQTOYLBCZLYHDG-CABZTGNLSA-N
5532,C9H16N2O4,primary,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)O,4,base,pKAH1,7.92,chembl,QOLYAJSZHIJCTO-VQVTYTSYSA-N
105600,C10H20N2O3,primary,CC[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O,3,base,pKAH1,8.45,chembl,HZWLOEXZZWASBH-YUMQZZPRSA-N
57089,C10H14N2,tertiary,c1ccc(CN2CCCC2)nc1,5,base,pKAH1,8.55,chembl,XLXANWGTOZKKAZ-UHFFFAOYSA-N
89868,C10H14N6O3,primary,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1N,18,base,pKAH1,8.35,chembl,CQKMBZHLOYVGHW-IBLRLFODSA-N
19102,C13H18N6,secondary,CCc1cnc2c(N3CC(NC)C3)nc(N)nc2c1,10,base,pKAH1,8.72,chembl,PREVTMRNRJIUDH-UHFFFAOYSA-N
101115,C10H18N2O5,primary,C[C@H](NC(=O)[C@@H](N)CCCCC(=O)O)C(=O)O,6,base,pKAH1,8.44,chembl,VGATZHFMKLENRX-BQBZGAKWSA-N
13263,C10H20N2O,primary,CC[C@@H](C)[C@H](N)C(=O)N1CCCC1,5,base,pKAH1,8.5,chembl,IMCMJLZQYAUSFW-BDAKNGLRSA-N
46814,C12H23NO8,secondary,C[C@@H]1O[C@@H](O[C@@H]2CN[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,7,base,pKAH1,7.99,chembl,BOJKLBLBZWNQBZ-MVIFXYBVSA-N
118712,C12H17NO3,tertiary,OC[C@H]1[C@@H](O)[C@@H](O)CN1Cc1ccccc1,8,base,pKAH1,8.21,chembl,SBDAWMSBMQBJRA-SDDRHHMPSA-N
121133,C12H19N3O,primary,N#C[C@@H]1CCCN1C(=O)C(N)C1CCCC1,10,base,pKAH1,8.49,chembl,FQLSDZRDGGRNBU-VUWPPUDQSA-N
43770,C8H16N2O4,secondary,CC(=O)NC[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,6,base,pKAH1,8.67,chembl,UQEQPFWCYJXMDK-LXGUWJNJSA-N
119005,C12H25NO4,tertiary,CCCCCCN1CC(O)C(O)C(O)C1CO,6,base,pKAH1,8.37,chembl,KRNOSIJCJVCXKU-UHFFFAOYSA-N
30603,C12H17NO2,tertiary,CCCN1Cc2ccc(O)cc2C(O)C1,3,base,pKAH1,8.04,chembl,FCRLCFFRLHCETM-UHFFFAOYSA-N
14354,C13H13NO3,tertiary,O=C1OC(=O)[C@@H]2CN(Cc3ccccc3)C[C@H]12,7,base,pKAH1,8.22,chembl,PMPSADXJSJCNFQ-PHIMTYICSA-N
63448,C13H20N2O2,tertiary,Cc1cc(=O)c(O)c(CN2CCCCC2)n1C,9,base,pKAH1,7.86,chembl,RLHTUBQCMAHXES-UHFFFAOYSA-N
9765,C9H15NO2,tertiary,CN1CCC2(CC1)CC(=O)CO2,1,base,pKAH1,8.25,chembl,FJHMPUXUXLWLQG-UHFFFAOYSA-N
25224,C11H13N3,primary,NCc1nccn1Cc1ccccc1,0,base,pKAH1,7.87,chembl,WAKASDKZDPCQPA-UHFFFAOYSA-N
82193,C12H15N3,tertiary,CN1C2CC=C(c3cncnc3)C1CC2,1,base,pKAH1,7.96,chembl,IEGZJSVYJFWLHN-UHFFFAOYSA-N
17839,C12H16N2O3,primary,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,2,base,pKAH1,8.39,chembl,OMNVYXHOSHNURL-WPRPVWTQSA-N
74828,C7H15NO5,primary,N[C@@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,0,base,pKAH1,8.51,chembl,VDLOJRUTNRJDJO-UOYQFSTFSA-N
8685,C9H13NO2,tertiary,COC(=O)C1=CC2CCN(C1)C2,9,base,pKAH1,8.08,chembl,ZZIYLVCIMJMLLL-UHFFFAOYSA-N
58142,C12H14N2,secondary,c1ccc(CNCc2ccc[nH]2)cc1,5,base,pKAH1,8.38,chembl,YOGRUDYQEJQNLR-UHFFFAOYSA-N
55456,C12H15N3O,secondary,CC1CN(c2nc3ccccc3o2)CCN1,15,base,pKAH1,8.7,chembl,FVBZBZHIBVATEE-UHFFFAOYSA-N
12634,C9H18N2O,primary,CC(C)[C@H](N)C(=O)N1CCCC1,4,base,pKAH1,8.51,chembl,IHBAVXVTGLANPI-QMMMGPOBSA-N
125693,C6H10N2O3,primary,C/C=C(\NC(=O)CN)C(=O)O,7,base,pKAH1,8.13,chembl,AOYGNVHCSFIGSA-RQOWECAXSA-N
37116,C13H18N2O3,secondary,CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1,2,base,pKAH1,8.04,chembl,DDDMGCMKOCLAAT-UHFFFAOYSA-N
12028,C12H24N2O,primary,CC(C)[C@@H](N)C(=O)NCC1CCCCC1,4,base,pKAH1,8.51,chembl,VYYCUVGXZQDLCU-LLVKDONJSA-N
33795,C6H14N2O2,primary,CC(C)C[C@H](N)C(=O)NO,5,base,pKAH1,7.89,chembl,UJJHPFLWSVFLBE-YFKPBYRVSA-N
92003,C7H13N3O4,primary,NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,0,base,pKAH1,8.14,chembl,PNMUAGGSDZXTHX-BYPYZUCNSA-N
59221,C13H20N2O,tertiary,CCCN1CCN(c2ccccc2O)CC1,3,base,pKAH1,8.1,chembl,CERLVSBDHAPEMZ-UHFFFAOYSA-N
46452,C13H17N,tertiary,C#CCN(C)Cc1ccc(C)cc1C,3,base,pKAH1,8.17,chembl,HQMCXIHINNMMFV-UHFFFAOYSA-N
2246,C9H13NO,tertiary,CN1CCC[C@H]1c1ccco1,1,base,pKAH1,8.59,chembl,KMVFIIBYOFOADI-QMMMGPOBSA-N
106837,C12H16N2O2,primary,C[C@@H]1CN(OCc2ccccc2)C(=O)[C@@H]1N,15,base,pKAH1,8.39,chembl,VYFOVLHKBFKYMU-MWLCHTKSSA-N
9652,C10H17NO,tertiary,CCCC(=O)C1=CCCN(C)C1,9,base,pKAH1,8.01,chembl,XBRAWZJCSJXARS-UHFFFAOYSA-N
74483,C8H13NO,tertiary,C#CCN1CCC(O)CC1,3,base,pKAH1,8.17,chembl,CEUZTHSDJADUSJ-UHFFFAOYSA-N
87481,C13H20N2O2,primary,CCNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,6,base,pKAH1,8.05,chembl,IPSZXPJFPXMRRM-LBPRGKRZSA-N
64107,C10H15NO2,tertiary,COC(=O)C1=CCC2CCC1N2C,11,base,pKAH1,8.41,chembl,MPSNEAHFGOEKBI-UHFFFAOYSA-N
52387,C7H14N2O2,tertiary,CN(C)C[C@H]1CN(C)C(=O)O1,1,base,pKAH1,8.16,chembl,SXGAHCLWFLASQB-LURJTMIESA-N
90814,C9H16N2O2,primary,N[C@@H](CCO)C(=O)N1CC[C@@H]2C[C@@H]21,0,base,pKAH1,8.06,chembl,NDUCLGQIVSMFHM-CSMHCCOUSA-N
112298,C9H13NO,secondary,CC(=O)C1=CC[C@H]2CC[C@@H]1N2,10,base,pKAH1,9.78,chembl,DYSCFNKIZDWMSK-CBAPKCEASA-N
120035,C10H17N3,tertiary,CCN(C)CCc1cnccc1N,2,base,pKAH1,9.29,chembl,TULVRYOLTKEOHL-UHFFFAOYSA-N
34238,C6H11N3,primary,Cn1cncc1CCN,8,base,pKAH1,9.75,chembl,CPAGZVLINCPJEH-UHFFFAOYSA-N
107006,C12H17NO2,primary,CC1(C)c2cc(O)ccc2C[C@@H](O)[C@H]1N,14,base,pKAH1,9.15,chembl,QYFQNTJWRHLHDP-GHMZBOCLSA-N
52047,C12H17N5O2,primary,NC[C@H]1C[C@@H](n2cnc3c(N)nccc32)C(O)[C@H]1O,0,base,pKAH1,9.54,chembl,LFMZHWQIXHERRD-GIHWYQPASA-N
1503,C13H19NO2,primary,COc1cc(CCN)c(OC)c2c1CCC2,7,base,pKAH1,9.71,chembl,DUYSKWSFDDDWQI-UHFFFAOYSA-N
88058,C9H18N2O4,primary,C=CCO[C@H]1O[C@H](CN)C(O)[C@H](O)[C@H]1N,8,base,pKAH1,8.88,chembl,SDFQVLWUIKAGTA-ZLGBSYQWSA-N
29172,C13H21N5O2,tertiary,CCCn1c(=O)n(CCCN(C)C)c(=O)c2[nH]cnc21,10,base,pKAH1,9.31,chembl,GOQXFWWNEYBHBP-UHFFFAOYSA-N
29974,C13H28N2O2,primary,CCCCCCCCNC[C@@H]1OC[C@H](N)[C@@H]1O,8,base,pKAH1,9.74,chembl,LDPGLZBGBPDWIY-AVGNSLFASA-N
34313,C11H15N,tertiary,CN1CCCC1c1ccccc1,1,base,pKAH1,9.56,chembl,RUJFIXHHAWJMRM-UHFFFAOYSA-N
9912,C12H17NO2,primary,COc1cc(C2CC2N)c(OC)cc1C,8,base,pKAH1,9.55,chembl,HYVPPECPQRBJEQ-UHFFFAOYSA-N
62176,C8H12N2O,secondary,Cc1cc([C@H]2CCCN2)on1,8,base,pKAH1,9.06,chembl,PJMAXCRZQLWZFH-SSDOTTSWSA-N
120020,C7H17NO5,secondary,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1,base,pKAH1,9.11,chembl,MBBZMMPHUWSWHV-BDVNFPICSA-N
109546,C12H15N3O,secondary,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H]1C[C@@H]2C[C@@H]2N1,15,base,pKAH1,9.47,chembl,FDUIVWOCOGOPLM-XRZDUACRSA-N
121010,C12H17N5O3,secondary,Nc1ncnc2c(C[C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,9,base,pKAH1,9.3,chembl,QIGOFLTZTAXOMN-HLQDMEJYSA-N
66756,C12H16N2,secondary,C[C@@H]1CNC[C@@H]2Cc3ccccc3N21,3,base,pKAH1,9.2,chembl,NITMFLAGDPNBNV-KOLCDFICSA-N
28281,C10H22N2O2,tertiary,CCCNC(=O)OCCC(C)N(C)C,11,base,pKAH1,9.44,chembl,YOGAMLRQMJSVCJ-UHFFFAOYSA-N
109672,C12H18N4O,tertiary,CN(C)CCCNc1nc2ccc(N)cc2o1,1,base,pKAH1,9.4,chembl,VNPDYZHXLWDDCC-UHFFFAOYSA-N
14965,C7H10N2,primary,NCCc1cccnc1,0,base,pKAH1,9.7,chembl,NAHHNSMHYCLMON-UHFFFAOYSA-N
91841,C9H18N4O3,primary,CC(=O)N[C@@H](CCCN)C(=O)NCC(N)=O,8,base,pKAH1,9.6,chembl,WVIRILBAPZKFIO-ZETCQYMHSA-N
4160,C11H15NO,secondary,COc1cccc2c1CCNC2C,10,base,pKAH1,8.99,chembl,XXJBJACMXXZTEM-UHFFFAOYSA-N
64517,C10H16N2O2,tertiary,CN(C)CCc1cc(O)c(O)cc1N,1,base,pKAH1,9.07,chembl,CLAZTGPFTGGMMF-UHFFFAOYSA-N
55868,C12H17NO3,secondary,O[C@H]1[C@@H](O)CN[C@@H]1COCc1ccccc1,5,base,pKAH1,9.28,chembl,WODGQDSHUJSOMF-GRYCIOLGSA-N
75185,C10H16N4O4,secondary,NC(=O)CN1OC[C@H](NC(=O)C2CCCN2)C1=O,15,base,pKAH1,9.5,chembl,VEQDSAGWWPBHJR-MLWJPKLSSA-N
51763,C4H12N4O,primary,NCCCN/C(N)=N/O,0,base,pKAH1,9.28,chembl,HYBLXYGPQAIGPY-UHFFFAOYSA-N
7965,C9H17NO,tertiary,CN1CCC2CC1C[C@@H](O)C2,1,base,pKAH1,9.63,chembl,SAYAVQYFEUOMBG-HACHORDNSA-N
64849,C12H15N,secondary,c1ccc2c(c1)CCNC2C1CC1,8,base,pKAH1,9.33,chembl,KFPVVOFDTSXFCU-UHFFFAOYSA-N
28506,C8H13N,tertiary,C=CC1=CCN(C)CC1,5,base,pKAH1,9.16,chembl,HGWVHVYJNWEYTP-UHFFFAOYSA-N
8310,C11H15NO,tertiary,O[C@@H]1CCN(Cc2ccccc2)C1,4,base,pKAH1,8.95,chembl,YQMXOIAIYXXXEE-LLVKDONJSA-N
12662,C11H19N5,secondary,CNC1CN(c2cc(C(C)C)nc(N)n2)C1,1,base,pKAH1,8.82,chembl,KKCINUZBUGOVQM-UHFFFAOYSA-N
113124,C12H18N2,tertiary,C[C@H]1CCCN1CCc1cccnc1,5,base,pKAH1,9.52,chembl,WJLLZUXQRCOTAJ-NSHDSACASA-N
66001,C12H18N4,tertiary,CN1C2CCC1CN(c1cncnc1)CC2,1,base,pKAH1,9.04,chembl,LBTLHVWUTXXMNI-UHFFFAOYSA-N
6821,C12H17N3,secondary,Cc1ccnc2c1CC[C@@H]1CNCCN21,11,base,pKAH1,8.94,chembl,WCZLKBAQARPHLD-SNVBAGLBSA-N
